40.19950248,42.75511665,44.64302857,47.01063709,57.30619513,64.07027392,63.00793601,56.63920903,50.32891813,43.01162634,38.94868419,37.16180835,35.73513677,32.55764119,30.14962686,30.14962686,29.61418579,30.3644529,31.38470965,32.24903099,33.01514804,34.05877273,35.38361203,36.40054945,37.21558813,38.48376281,40.49691346,43.17406629,44.28317965,46.04345773,50.24937811,51.97114584,53.45091206,52.81098371,49.65883607,45.22167622,51.0881591,50.24937811,43.93176527,41.61730409,39.8246155,38.07886553,37.36308338,37.33630941,37.12142239,38.11823711,38.83297568,38.07886553,37.69615365,37.57658846,38.01315562,37.80211634,37.48332963,37.80211634,37.21558813,37.58989226,37.33630941,37.64306045,36.67424164,38.01315562
41.01219331,38.32753579,37.10795063,36.05551275,34.43835072,33.61547263,32.80243893,31.82766093,32.20248438,32.75667871,33.54101966,33.83784863,34.20526275,34.23448554,35.05709629,36.12478374,37.65634077,39.84971769,42.54409477,44.77722635,48.01041554,51.73973328,56.63920903,63.41135545,61.6116872,55.07267925,50.15974482,47.12748667,42.75511665,41.19465985,39,36.34556369,34.92849839,33.83784863,33.10589071,31.90611227,31.40063694,31.82766093,32.64965543,32.75667871,34.0147027,34.78505426,34.92849839,35.51056181,36.12478374,39.20459157,40.79215611,43.01162634,44.77722635,47.01063709,48.82622246,52.49761899,54.4885309,55.80322571,56.0357029,53.71219601,51.07837116,48.08326112,45.89117562,43.18564576
39.05124838,38.32753579,37.10795063,34.78505426,33.10589071,27.78488798,15,13.45362405,14.2126704,17.49285568,26.40075756,34.78505426,38.07886553,38.32753579,39.05124838,40.19950248,40.79215611,42.72001873,42.05948169,38.48376281,37.73592453,37.80211634,36.79673899,34.71310992,31.6227766,28.65309756,29.73213749,32.75667871,33.37663854,33.13608305,33.13608305,33.37663854,34.4818793,37.16180835,37.57658846,36.89173349,37.20215048,36.79673899,36.23534186,35.80502758,34.88552709,33.61547263,33.24154028,29.61418579,23.08679276,22.09072203,30.59411708,33.52610923,34.53983208,35.35533906,35.84689666,36.12478374,38.20994635,38.60051813,40.22437072,43.829214,42.54409477,40.80441153,39.81205847,39.11521443
26.07680962,31.57530681,33.52610923,35.84689666,38.07886553,39.40812099,38.60051813,31.144823,33.60059523,35.84689666,36.67424164,37.16180835,32.57299495,37.21558813,40.01249805,40.19950248,40.31128874,35.90264614,41.23105626,46.14108798,47.70744177,45.80392996,40.36087214,31.89043744,17.20465053,2.236067977,0,23.53720459,35.22782991,40.01249805,45.17742799,45.39823785,41.97618372,37,39.8246155,38.58756276,37.20215048,35.38361203,31.89043744,31.38470965,38.48376281,40.49691346,39.84971769,38.83297568,35.12833614,33,28.16025568,18.43908891,27.31300057,38.07886553,43.01162634,43.60045871,41.77319715,37.53664876,60.53924347,60.90155991,35.11409973,39.05124838,38.63935817,30.14962686
44.18144407,50.009999,50.69516742,51.07837116,50.56678752,47.50789408,42.80186912,40.36087214,36.12478374,33.01514804,30.01666204,27.31300057,24.04163056,22.36067977,21.09502311,21,19.41648784,18.68154169,19.31320792,19.23538406,19.41648784,19.84943324,20.51828453,21.40093456,22.47220505,24.16609195,26.57066051,28.63564213,33.24154028,37.01351105,42.19004622,46.87216658,61.98386887,62.62587325,49.65883607,45.27692569,41.40048309,38.20994635,34.82814953,33.01514804,30.01666204,27.31300057,24.04163056,22.36067977,21.09502311,20.02498439,19.10497317,18.68154169,18.38477631,18.35755975,18.02775638,18.60107524,19.10497317,20,21.9544984,23.2594067,25.29822128,27.65863337,31.25699922,35.0142828
43.18564576,46.87216658,51.2445119,53.31041174,54.58937626,53.85164807,50.80354318,47.42362281,43.93176527,40.80441153,38.07886553,35.84689666,34.4818793,32.55764119,31.144823,30,28.28427125,27.20294102,26.57066051,26.41968963,26.07680962,25.61249695,25.45584412,25.61249695,26.07680962,27.73084925,28.7923601,30.8058436,34.23448554,38.01315562,44.18144407,50.009999,52.49761899,54.62600113,67.60177512,68.09552114,50.80354318,46.01086828,40.36087214,34.40930107,32.24903099,30.46309242,28.16025568,27.45906044,27.07397274,27,26.30589288,26.2488095,26.92582404,26.83281573,27.45906044,27.65863337,29,30,31.38470965,32.20248438,33.83784863,35.17101079,37.33630941,40.01249805
45.09988914,41.77319715,42.20189569,42.72001873,42.95346319,44.40720662,44.68780594,45.27692569,47.20169488,46.87216658,36.24913792,38.27531842,39.56008089,27.16615541,28.01785145,35.12833614,35.35533906,28.63564213,28.23118843,36.67424164,33.61547263,39.69886648,41.03656906,38.94868419,36.89173349,43.8634244,58.52349955,57.56735186,55.10898293,51.2445119,40,38.83297568,43.96589587,50.15974482,53.66563146,35.80502758,42.52058325,46.66904756,38.94868419,27.20294102,0,3.16227766,14.31782106,35.22782991,42.10700654,40,34.23448554,28.86173938,26.57066051,24.16609195,47.70744177,45.80392996,47.42362281,46.75467891,45.48626166,45.17742799,43.65775991,43.68065934,43.41658669,42.19004622
25.07987241,24.18677324,24.04163056,27.31300057,28.17800561,28.01785145,27.80287755,28.31960452,28.60069929,29.15475947,30.87069808,32.89376841,35.90264614,37.33630941,39.05124838,39.20459157,39.45883931,35.90264614,29.73213749,26.40075756,22.47220505,20,19.10497317,18.43908891,17.49285568,17.88854382,18.02775638,18.68154169,20.22374842,21.02379604,25.07987241,35.6931366,41.76122604,50.15974482,59.53990259,68.81860214,70,17.69180601,18.60107524,18.86796226,21.02379604,22.13594362,25.70992026,29.27456234,34.0147027,37.12142239,37.65634077,37.85498646,35.11409973,34.0147027,32.75667871,30,29.73213749,27.65863337,27.20294102,25.94224354,26.57066051,26.2488095,25.49509757,25.07987241
51.2445119,52.95280918,53.15072906,51.54609588,50.08991915,48.02082881,46.40043103,44.59820624,42.63801121,40.80441153,38.07886553,37.33630941,36.68787266,35.6931366,35.12833614,35.12833614,35.6931366,36.40054945,37.16180835,38.07886553,38.83297568,40.45985665,41.77319715,43.60045871,46.32493929,46.5188134,48.10405388,49.47726751,51.35172831,55.08175742,55.03635162,49.36598019,48.27007354,48.38388161,48.37354649,48.25971405,47.63402146,46.01086828,45.3431362,44.65422712,43.41658669,40.85339643,39.84971769,39.62322551,38.20994635,38,37.48332963,36.68787266,36.05551275,36.24913792,36.61966685,37.64306045,38.89730068,41.40048309,43.9089968,46.09772229,48.70318265,52.39274759,53.33854141,54.08326913
44.18144407,49.81967483,53.16013544,56.08029957,58.18075283,58.30951895,54.40588203,47.42362281,38.94868419,30.8058436,20.59126028,16.15549442,17.4642492,18.24828759,19.02629759,20.09975124,20.22374842,18.68154169,18.02775638,16.55294536,15.26433752,14.2126704,13.45362405,25,39.44616585,48.33218389,54.70831747,57.28001397,55.90169944,53.23532662,52,48.25971405,42.95346319,38.89730068,34.0147027,27.78488798,23.60084744,19.10497317,15.62049935,25.55386468,28.63564213,34.78505426,38.07886553,43.28972164,45.04442252,47.09564736,45.27692569,41.23105626,37.94733192,34.0147027,30.01666204,23.60084744,11.3137085,12.80624847,15.26433752,18.78829423,22.13594362,28.63564213,33.24154028,38.01315562
30.14962686,31.57530681,34.20526275,38.07886553,41.18252056,46.04345773,56.72741841,56.63920903,48.16637832,44.41846463,40.31128874,39.39543121,34.92849839,33.73425559,29.15475947,29.01723626,26.17250466,24.04163056,24.69817807,24.16609195,22.47220505,23.43074903,23.34523506,22.8035085,23.02172887,23.2594067,25.29822128,25.70992026,26.17250466,27.01851217,30.14962686,31.57530681,33.52610923,35.84689666,38.94868419,45.22167622,60.20797289,62.24146528,52.40229003,46.61544808,40.31128874,37.16180835,34.4818793,33.73425559,31.144823,27.01851217,26.17250466,23.53720459,22.84731932,22.82542442,22.47220505,21.40093456,21.9317122,22.8035085,23.32380758,22.82542442,24.35159132,25.96150997,25.49509757,27.01851217
58.30951895,58.54912467,54.34151268,49.64876635,46.5188134,43.9089968,42.20189569,39.62322551,37.53664876,35.80502758,34.4818793,32.69556545,31.32091953,30.59411708,30.14962686,30.01666204,29.61418579,30.3644529,30.6757233,31.30495168,31.90611227,32.64965543,33.9705755,35,37.21558813,38.48376281,40.16217126,42.20189569,42.57933771,43.18564576,45.17742799,53.60037313,52.17278984,47.92702787,47.42362281,47.50789408,45,43.18564576,41.10960958,38.83297568,36.7151195,34.92849839,32.57299495,31.57530681,30.14962686,30,29.42787794,29.41088234,29.15475947,29.54657341,30.23243292,30.61045573,31.82766093,32.80243893,34.98571137,36.24913792,37.94733192,40.02499219,43.28972164,46.04345773
40.19950248,41.77319715,43.96589587,47.92702787,52.83937925,57.42821606,58.41232747,55.22680509,49.67896939,46.61544808,43.41658669,41.23105626,39.84971769,38.83297568,37.12142239,36.05551275,35.35533906,35.17101079,35.4682957,35.35533906,35.22782991,35,35.38361203,36.23534186,36.89173349,37.58989226,38.62641583,40.26164428,41.43669871,41.19465985,43.18564576,44.91102315,45.12205669,44.77722635,46.14108798,46.87216658,53.26349594,53.81449619,47.01063709,46.32493929,44.77722635,42.54409477,40.80441153,39.81205847,39.20459157,39.20459157,39.3192065,37.85498646,36.05551275,35.77708764,35.80502758,35.60898763,34.6554469,35,35.84689666,36.67424164,36.76955262,37.10795063,37.48332963,38.20994635
38.01315562,36.49657518,36.68787266,37,34.43835072,31.38470965,31.89043744,31.82766093,29.20616373,29.41088234,29.06888371,29.73213749,32.75667871,33.54101966,33.13608305,35.12833614,37.65634077,40.52159918,41.23105626,44.77722635,46.32493929,47.50789408,47.42362281,45.45327271,43.01162634,37.58989226,41.10960958,47.07440918,50.35871325,50.24937811,50.009999,44.40720662,42.95346319,39.2173431,37.57658846,34.98571137,33.42154993,31.144823,30,29.68164416,29.96664813,30.6757233,31.04834939,31.25699922,31.144823,32.14031736,32.55764119,33.52610923,34.92849839,36.7151195,39.40812099,41.23105626,44.59820624,47.20169488,53.33854141,60.41522987,61.84658438,55.6596802,48.05205511,40.19950248
30,26.17250466,23.76972865,22.47220505,21.02379604,19.72308292,18.60107524,17.69180601,18.60107524,19.72308292,21.02379604,21.54065923,21.84032967,22.36067977,23.02172887,25.07987241,26.47640459,29.41088234,32.69556545,38.94868419,44.40720662,52.40229003,59.46427499,61.7170965,40.80441153,32.24903099,33.83784863,37.85498646,40.60788101,44.01136217,52.23983155,58.24946352,58.46366393,22.13594362,20.1246118,19.72308292,20,18.38477631,17.02938637,15.8113883,14.76482306,13.92838828,14.56021978,15.13274595,16.03121954,17.02938637,20.39607805,23.08679276,25.07987241,27.29468813,30.8058436,37.53664876,46.01086828,62.20128616,66.03029608,62.2655603,59.09314681,47.12748667,39.81205847,32.14031736
34,30.59411708,29.83286778,15.23154621,17,22.20360331,27.65863337,35.38361203,38.60051813,44.41846463,45.65084884,40.31128874,35.73513677,29.61418579,24.08318916,21,18.24828759,14.56021978,12.64911064,32.24903099,39.40812099,43.93176527,47.42362281,47.63402146,46.61544808,44.77722635,42.54409477,40.80441153,37.65634077,35.12833614,33,29.27456234,26.68332813,24.35159132,22.36067977,31.6227766,30,23.34523506,30,36.35931793,40.71854614,42.72001873,42.05948169,40.79215611,38.20994635,34,24.51530134,26.2488095,28.23118843,30.88689042,33.01514804,36.12478374,38.20994635,40,42.19004622,44.28317965,47.4341649,47.12748667,42.75511665,39.20459157
36.12478374,39.81205847,43.96589587,52.39274759,64.49806199,72.11102551,68.00735254,47.42362281,41.10960958,35.80502758,33.12099032,30.46309242,29.41088234,28.44292531,28.0713377,28.0713377,28.44292531,28.16025568,29.15475947,29.54657341,30.8058436,31.2409987,32.55764119,34.20526275,35.84689666,36.67424164,38.27531842,40.02499219,41.43669871,43.01162634,44.18144407,45.89117562,47.12748667,48.84669897,51.88448708,49.73932046,47.80167361,46.69047012,44.68780594,43.26661531,41.18252056,40.31128874,38.89730068,36.67424164,35.12833614,34.05877273,33.37663854,32.01562119,31.01612484,29.96664813,30.01666204,28.42534081,28.31960452,27.80287755,28.3019434,29.06888371,29.15475947,29.83286778,31.25699922,33.06055051
29.15475947,32.55764119,39.84971769,47.92702787,55.94640292,56.08029957,45.80392996,40.36087214,37.53664876,34.40930107,32.24903099,31.38470965,30.3644529,29.61418579,28.0713377,28.0713377,27.45906044,28.16025568,29.15475947,32.24903099,35.80502758,43.27817002,43.18564576,43.60045871,43.26661531,42.95346319,42.54409477,40.80441153,39.81205847,38.20994635,37,35.22782991,33.73425559,32.89376841,36.7151195,37.73592453,30.61045573,30.41381265,32.20248438,33.61547263,36.24913792,39.2173431,40.26164428,40.79215611,41.19465985,40.19950248,40.60788101,40.52159918,40.31128874,41.18252056,42.19004622,33.60059523,29.73213749,27.80287755,28.01785145,28.63564213,28.23118843,27.20294102,27.29468813,27.07397274
37.12142239,41.77319715,44.92215489,50.15974482,58.66856058,61.05735009,57.20139858,50.24937811,43.93176527,39.40812099,35.35533906,32.69556545,29.41088234,27.45906044,26.07680962,26.01922366,24.33105012,23.76972865,22.47220505,22.36067977,21.9544984,21.40093456,21.9317122,22.02271555,22.47220505,23.2594067,24.35159132,25.70992026,27.29468813,29.01723626,32.14031736,35.6931366,39.84971769,47.01063709,57.30619513,73.81734214,73.00684899,53.81449619,42.52058325,36.61966685,33.12099032,29.54657341,27.20294102,25.49509757,23.08679276,22.02271555,21.21320344,19.92485885,19.31320792,19.6977156,19.72308292,19.84943324,19.79898987,20,21.09502311,22.36067977,24.35159132,28.63564213,30.2654919,34.0147027
41.19465985,44.91102315,48.08326112,51.07837116,56.43580424,68.81860214,69.4046108,56.63920903,50.99019514,46.61544808,42.54409477,39.39543121,36.68787266,34.71310992,32.14031736,30.06659276,29.27456234,27.65863337,26.57066051,25.94224354,25.8069758,26.2488095,26.17250466,27.01851217,28.3019434,29.06888371,30.6757233,32.01562119,34.23448554,36.01388621,39.20459157,43.93176527,49.33558553,54.62600113,64.49806199,63.63175308,59.40538696,56.63920903,50.99019514,46.61544808,42.54409477,38.07886553,34.4818793,33.73425559,31.144823,31,28.44292531,28.16025568,27.51363298,27.73084925,26.92582404,26.40075756,26.17250466,26.40075756,27.78488798,29.06888371,31.6227766,36.138622,36.22154055,38.05259518
31.06444913,29.27456234,27.20294102,30.46309242,34.4818793,46.61544808,47.20169488,42.44997055,38.94868419,37.44329045,35.35533906,36.40054945,35.73513677,37.48332963,43.0464865,43.0464865,41.43669871,39.29376541,38.89730068,36.24913792,34.40930107,33.60059523,31.144823,41.86884283,30.8058436,26.41968963,22.84731932,17.72004515,14.14213562,17.02938637,22.09072203,30.59411708,41.76122604,43.46262762,44.77722635,46.61544808,49.67896939,47.42362281,40,41.0487515,38.48376281,39,37.64306045,36.67424164,36.12478374,32,27.45906044,29.41088234,28.7923601,30.88689042,32.44996148,33.30165161,35.38361203,38.60051813,46.64761516,46.14108798,40.31128874,37.64306045,35.6931366,32.14031736
